State_clean,District_clean,Crop,Crop_Year,Season_clean,Area,Production,yield_quintal_ha
TAMIL NADU,TIRUNELVELI,Cotton(lint),2008,Whole Year ,2512.0,6107.0,2.43
TAMIL NADU,TIRUNELVELI,Cotton(lint),2009,Whole Year ,2574.0,7100.0,2.76
TAMIL NADU,TIRUNELVELI,Cotton(lint),2010,Kharif     ,2432.0,7151.0,2.94
TAMIL NADU,TIRUNELVELI,Cotton(lint),2011,Kharif     ,1667.0,5470.0,3.28
TAMIL NADU,TIRUNELVELI,Cotton(lint),2011,Rabi       ,1055.0,3063.0,2.9
TAMIL NADU,TIRUNELVELI,Cotton(lint),2012,Kharif     ,2510.0,5135.0,2.05
TAMIL NADU,TIRUNELVELI,Cotton(lint),2013,Kharif     ,1105.0,2187.0,1.98
TAMIL NADU,TIRUNELVELI,Cotton(lint),2014,Kharif     ,3247.0,10642.0,3.28
TAMIL NADU,TIRUNELVELI,Cotton(lint),2014,Rabi       ,2809.0,13382.0,4.76
TAMIL NADU,TIRUNELVELI,Cotton(lint),2015,Kharif     ,1220.0,4744.0,3.89
TAMIL NADU,TIRUNELVELI,Cotton(lint),2015,Rabi       ,2922.0,11911.0,4.08
TAMIL NADU,TIRUNELVELI,Cotton(lint),2016,Kharif     ,1055.0,3248.0,3.08
TAMIL NADU,TIRUNELVELI,Cotton(lint),2018,Kharif     ,821.0,1955.0,2.38
TAMIL NADU,TIRUNELVELI,Cotton(lint),2018,Rabi       ,3139.0,4896.0,1.56
TAMIL NADU,TIRUNELVELI,Cotton(lint),2019,Kharif     ,985.0,2398.0,2.43
TAMIL NADU,TIRUNELVELI,Cotton(lint),2019,Rabi       ,3452.0,4805.0,1.39
TAMIL NADU,TIRUPPUR,Cotton(lint),2009,Whole Year ,335.0,2081.0,6.21
TAMIL NADU,TIRUPPUR,Cotton(lint),2010,Kharif     ,398.0,973.0,2.44
TAMIL NADU,TIRUPPUR,Cotton(lint),2011,Kharif     ,361.0,1031.0,2.86
TAMIL NADU,TIRUPPUR,Cotton(lint),2011,Rabi       ,292.0,803.0,2.75
